date,weekday,province_code,special,prize1,prize2,prize3_1,prize3_2,prize4_1,prize4_2,prize4_3,prize4_4,prize4_5,prize4_6,prize4_7,prize5,prize6_1,prize6_2,prize6_3,prize7,prize8,signature,source_url,qc_status
2022-02-17,Thursday,TAY_NINH,092286,41904,38087,84868,14498,61868,44315,84340,04233,55512,78479,08143,2738,8412,5012,8384,477,49,2e25cefd93ca8bbc,https://xoso.com.vn/xsmn-17-02-2022.html,OK
2022-02-24,Thursday,TAY_NINH,511623,62234,50200,17500,49742,94658,35550,93414,05653,01635,10979,72488,1194,8098,2148,3839,781,46,4c58e3cb7544d865,https://xoso.com.vn/xsmn-24-02-2022.html,OK
2022-03-03,Thursday,TAY_NINH,752915,82253,60201,13386,59866,18852,35271,41803,95212,92354,96511,65695,4506,3886,1794,9846,079,39,275c59f4ed8a12da,https://xoso.com.vn/xsmn-03-03-2022.html,OK
2022-03-10,Thursday,TAY_NINH,835558,55556,73396,61869,21958,57996,10108,03064,17159,38503,20842,34192,0009,0149,5296,5966,872,35,2ce5d95197dba21e,https://xoso.com.vn/xsmn-10-03-2022.html,OK
2022-03-17,Thursday,TAY_NINH,819874,11106,37157,18470,94029,70611,07350,75243,17678,46317,16668,25384,3013,1759,4207,4390,227,56,c9cf23dcadc18b23,https://xoso.com.vn/xsmn-17-03-2022.html,OK
2022-03-24,Thursday,TAY_NINH,792733,83681,35537,17339,51513,30885,83032,32602,95403,77755,07335,21068,3532,8180,7530,9820,044,06,1398e11257b04fbe,https://xoso.com.vn/xsmn-24-03-2022.html,OK
2022-03-31,Thursday,TAY_NINH,471391,33625,14529,74678,84036,28765,74420,82738,50884,56903,87311,38016,8057,3173,1635,4336,358,86,387e8fe4a102036c,https://xoso.com.vn/xsmn-31-03-2022.html,OK
2022-04-07,Thursday,TAY_NINH,159545,77572,47783,87077,27965,48869,35888,55624,73300,54838,95774,05361,5740,1318,7623,7331,814,75,76f0fdfa07840320,https://xoso.com.vn/xsmn-07-04-2022.html,OK
2022-04-14,Thursday,TAY_NINH,815386,88019,45315,15089,94224,51309,10136,79998,14641,43935,14353,90767,6415,3076,3145,4391,946,89,9126284a044418ad,https://xoso.com.vn/xsmn-14-04-2022.html,OK
2022-04-21,Thursday,TAY_NINH,699642,30876,61396,79722,34710,05055,15042,20409,28527,13336,18719,92657,6790,7917,3797,3311,481,92,62e6164d678b2d48,https://xoso.com.vn/xsmn-21-04-2022.html,OK
2022-04-28,Thursday,TAY_NINH,004186,93270,28845,42825,89018,62715,53719,19554,28875,45699,16986,81501,6744,5485,2013,5072,620,60,6031a333af4a21b7,https://xoso.com.vn/xsmn-28-04-2022.html,OK
2022-05-05,Thursday,TAY_NINH,516820,44039,07706,43243,32523,57778,65263,75709,96999,48380,81228,18376,3166,2734,7904,0892,115,15,3b73360db0f8ca53,https://xoso.com.vn/xsmn-05-05-2022.html,OK
2022-05-12,Thursday,TAY_NINH,784063,52063,94754,46563,62736,21426,83034,88710,65671,28725,01126,34914,4460,3349,8426,5389,693,88,10538d7a863d47f3,https://xoso.com.vn/xsmn-12-05-2022.html,OK
2022-05-19,Thursday,TAY_NINH,742156,92602,61737,54226,98882,29411,15895,04781,66504,31783,55583,63300,6559,1464,2958,3128,195,89,ef88fb8a129b562d,https://xoso.com.vn/xsmn-19-05-2022.html,OK
2022-05-26,Thursday,TAY_NINH,067150,67603,40639,18482,81963,70869,80867,86817,59153,01955,41309,15434,3989,0909,0998,1869,259,89,95a82d19287dba86,https://xoso.com.vn/xsmn-26-05-2022.html,OK
2022-06-02,Thursday,TAY_NINH,935770,23396,17605,64395,41967,41517,38166,08974,97635,53816,86815,47464,8950,1361,1747,9917,847,02,51d49496238e7d99,https://xoso.com.vn/xsmn-02-06-2022.html,OK
2022-06-09,Thursday,TAY_NINH,256115,81268,61445,95020,04209,84172,86304,62245,59913,47801,92707,28845,0433,5645,8763,8451,930,59,76e92177e59e4e42,https://xoso.com.vn/xsmn-09-06-2022.html,OK
2022-06-16,Thursday,TAY_NINH,019742,08545,24773,75726,31653,11916,58532,63206,90980,72950,67193,23842,1432,9412,8166,9865,584,86,54b28405fe971e92,https://xoso.com.vn/xsmn-16-06-2022.html,OK
2022-06-23,Thursday,TAY_NINH,363500,49401,40321,27813,14337,56232,25329,19744,77090,75837,89766,32091,0884,2521,7710,6597,281,81,fa157eb88275cac2,https://xoso.com.vn/xsmn-23-06-2022.html,OK
2022-06-30,Thursday,TAY_NINH,711346,69605,01735,83043,86084,99329,11516,55191,00836,87615,71387,38088,3561,8252,0161,0698,256,61,0cbae9abf93d1232,https://xoso.com.vn/xsmn-30-06-2022.html,OK
2022-07-07,Thursday,TAY_NINH,918304,29504,42460,32990,10402,56102,40317,65688,93827,39972,68220,53943,5975,1305,5497,4112,021,47,2ce089ddd585c3c4,https://xoso.com.vn/xsmn-07-07-2022.html,OK
2022-07-14,Thursday,TAY_NINH,561136,95016,79256,97779,85435,35324,21930,54272,46439,83031,29948,30049,2945,5314,4781,1421,676,81,332847adc90a3be7,https://xoso.com.vn/xsmn-14-07-2022.html,OK
2022-07-21,Thursday,TAY_NINH,695405,45127,95414,41306,62307,81689,65853,00239,05056,78148,78014,75568,1386,4421,9549,9910,883,60,f117b287c8c4be92,https://xoso.com.vn/xsmn-21-07-2022.html,OK
2022-07-28,Thursday,TAY_NINH,242312,18725,89247,58956,53856,56483,46183,98961,05063,57511,93777,47290,5651,3858,7789,7671,643,77,c834978440ff3219,https://xoso.com.vn/xsmn-28-07-2022.html,OK
2022-08-04,Thursday,TAY_NINH,229166,71433,79768,86367,10942,24169,23340,09447,94780,51297,07119,87300,0909,1341,1686,3720,761,94,7e65e9bd99ec3027,https://xoso.com.vn/xsmn-04-08-2022.html,OK
2022-08-11,Thursday,TAY_NINH,224778,57236,72801,00290,04892,09742,38471,96738,09659,53237,40920,21523,8578,8671,7758,3737,776,55,37e292f8e7cdaa79,https://xoso.com.vn/xsmn-11-08-2022.html,OK
2022-08-18,Thursday,TAY_NINH,288238,51788,69618,21764,45536,29818,47240,21170,02439,27001,99237,72704,3918,9823,1660,7724,807,84,24db1ae8a1e5c916,https://xoso.com.vn/xsmn-18-08-2022.html,OK
