date,weekday,province_code,special,prize1,prize2,prize3_1,prize3_2,prize4_1,prize4_2,prize4_3,prize4_4,prize4_5,prize4_6,prize4_7,prize5,prize6_1,prize6_2,prize6_3,prize7,prize8,signature,source_url,qc_status
2022-05-13,Friday,TRA_VINH,918861,24043,99687,77229,38654,67531,82468,95536,86312,35784,68006,03972,1753,8362,9255,4462,969,45,1c8d9b99a51e7873,https://xoso.com.vn/xsmn-13-05-2022.html,OK
2022-05-20,Friday,TRA_VINH,058785,89676,53338,46283,33278,49282,69055,46105,76463,93901,77634,96864,0292,6567,8375,8188,487,19,246d5837f28502ae,https://xoso.com.vn/xsmn-20-05-2022.html,OK
2022-05-27,Friday,TRA_VINH,045852,79892,90361,90511,40726,68554,96752,89234,74785,54458,43234,13948,9194,0695,8907,3670,019,43,70b0f055d98df3c1,https://xoso.com.vn/xsmn-27-05-2022.html,OK
2022-06-03,Friday,TRA_VINH,454635,54775,45838,14905,15181,21282,45629,57898,94736,78967,49620,69251,6324,3704,6451,1698,538,40,3c5744e0cf28117e,https://xoso.com.vn/xsmn-03-06-2022.html,OK
2022-06-10,Friday,TRA_VINH,524019,49218,96904,07149,22741,48698,45800,64819,58116,17978,46740,50119,9735,0151,7666,8931,375,93,043176dee655018b,https://xoso.com.vn/xsmn-10-06-2022.html,OK
2022-06-17,Friday,TRA_VINH,521241,33982,58057,59579,18291,23896,92793,15291,01158,26362,06972,59681,3737,1898,5841,7470,818,37,ac37e1c1773aa625,https://xoso.com.vn/xsmn-17-06-2022.html,OK
2022-06-24,Friday,TRA_VINH,177254,29553,93955,81721,67606,24153,96792,77875,17125,74955,54645,02515,2325,6616,0762,1394,916,83,18fa7fc19dd736fa,https://xoso.com.vn/xsmn-24-06-2022.html,OK
2022-07-01,Friday,TRA_VINH,051023,97878,46118,29367,43944,57919,29000,07763,21097,58287,06733,75190,7427,7534,1877,0320,628,29,d0b27a392c82f0c9,https://xoso.com.vn/xsmn-01-07-2022.html,OK
2022-07-08,Friday,TRA_VINH,112078,79762,07797,38347,17738,54201,82438,95841,94760,11568,02264,47219,7220,4546,3191,3463,899,77,1f67b3e702f8a71e,https://xoso.com.vn/xsmn-08-07-2022.html,OK
2022-07-15,Friday,TRA_VINH,542408,45756,18413,86121,08656,30278,55682,03798,20855,53866,60153,84922,4777,8566,1374,8272,862,02,5111972b8ef72be4,https://xoso.com.vn/xsmn-15-07-2022.html,OK
2022-07-22,Friday,TRA_VINH,479837,57158,61433,22360,69325,65148,98768,35253,83868,82868,93087,85802,0703,0009,0538,2810,385,82,7a6735079d24cc11,https://xoso.com.vn/xsmn-22-07-2022.html,OK
2022-07-29,Friday,TRA_VINH,062998,82345,85318,57046,77247,01512,24156,74097,05083,32098,61785,14687,1279,3315,6992,7740,823,53,19aa12c9c3333b71,https://xoso.com.vn/xsmn-29-07-2022.html,OK
2022-08-05,Friday,TRA_VINH,020828,71675,69562,68548,49635,62066,33764,51956,77000,25553,97442,04466,6548,0085,7337,9184,687,43,980969fff738db69,https://xoso.com.vn/xsmn-05-08-2022.html,OK
2022-08-12,Friday,TRA_VINH,706497,15290,95250,77761,63360,70517,60794,87859,10153,70274,12576,30506,3985,3796,2614,5225,695,51,2c24533b9d5c8649,https://xoso.com.vn/xsmn-12-08-2022.html,OK
2022-08-19,Friday,TRA_VINH,720347,97973,64565,69464,63201,90857,07000,61720,83055,82840,19918,68377,4929,3635,2091,3142,810,96,708d05b81bbcb58d,https://xoso.com.vn/xsmn-19-08-2022.html,OK
2022-08-26,Friday,TRA_VINH,615782,07893,40332,59659,21772,94791,01395,95592,29298,03008,13994,54928,1750,3560,6250,4801,892,90,f94a44952f120c91,https://xoso.com.vn/xsmn-26-08-2022.html,OK
