date,weekday,province_code,special,prize1,prize2,prize3_1,prize3_2,prize4_1,prize4_2,prize4_3,prize4_4,prize4_5,prize4_6,prize4_7,prize5,prize6_1,prize6_2,prize6_3,prize7,prize8,signature,source_url,qc_status
2022-04-06,Wednesday,SOC_TRANG,484901,77375,86876,22011,71758,53431,80522,25301,24523,46947,52229,92431,0453,6707,1267,3214,706,47,00671ecfbc2c89b7,https://xoso.com.vn/xsmn-06-04-2022.html,OK
2022-04-13,Wednesday,SOC_TRANG,588189,37928,77974,25116,62071,96547,77524,92451,98913,43963,29097,54421,9173,0278,7123,5365,768,05,3c6176a6f1f61dbc,https://xoso.com.vn/xsmn-13-04-2022.html,OK
2022-04-20,Wednesday,SOC_TRANG,261003,85761,52552,89638,24328,45403,87596,07413,32320,23016,27366,13022,4110,8774,9655,0798,711,37,3e2dd26e237f2413,https://xoso.com.vn/xsmn-20-04-2022.html,OK
2022-04-27,Wednesday,SOC_TRANG,793591,24863,41240,56325,53649,43378,33820,28332,42799,63312,24241,02882,9292,6094,2346,2484,957,22,c0ebebafd0fc534f,https://xoso.com.vn/xsmn-27-04-2022.html,OK
2022-05-04,Wednesday,SOC_TRANG,524151,58913,56631,04367,85189,86034,95969,16128,37821,91718,23912,72858,4145,9022,7694,8646,946,99,75eab1b4a365c51a,https://xoso.com.vn/xsmn-04-05-2022.html,OK
2022-05-11,Wednesday,SOC_TRANG,317171,81405,77836,75249,31514,67897,92916,21305,53621,86228,34341,49953,6926,9632,6843,5436,760,68,af6fc551db2593b0,https://xoso.com.vn/xsmn-11-05-2022.html,OK
2022-05-18,Wednesday,SOC_TRANG,995365,79529,80694,19977,22333,73760,95483,47767,92527,53316,36818,03424,0714,4239,0484,7638,054,17,599a1f18c4acb3e8,https://xoso.com.vn/xsmn-18-05-2022.html,OK
2022-05-25,Wednesday,SOC_TRANG,172208,47507,54154,35193,75477,41901,49195,98829,46555,46040,07235,03826,1121,5012,4663,6338,556,09,4d0201f60741ce0f,https://xoso.com.vn/xsmn-25-05-2022.html,OK
2022-06-01,Wednesday,SOC_TRANG,915476,66798,04881,05624,11903,79511,74198,74863,48892,74422,91849,11070,5709,3131,8190,4756,361,03,fe74e3559f0d7619,https://xoso.com.vn/xsmn-01-06-2022.html,OK
2022-06-08,Wednesday,SOC_TRANG,826015,51595,33239,08998,18866,89939,72504,58659,07876,57691,36688,62202,2598,4538,3243,4476,297,10,948259f5fe44ba5a,https://xoso.com.vn/xsmn-08-06-2022.html,OK
2022-06-15,Wednesday,SOC_TRANG,554772,84491,92260,15039,99850,41227,72361,15473,34956,45007,94246,82806,9843,0925,0865,1526,737,97,99ed417cca703cee,https://xoso.com.vn/xsmn-15-06-2022.html,OK
2022-06-22,Wednesday,SOC_TRANG,793817,57196,19296,96949,92810,93496,67317,42593,48035,32999,48685,80308,8594,3428,8250,5573,853,11,6b76f45e22503026,https://xoso.com.vn/xsmn-22-06-2022.html,OK
2022-06-29,Wednesday,SOC_TRANG,779318,86245,79437,65509,83535,51400,78278,66036,97681,13655,47325,26172,3388,1199,9837,0454,232,14,0b5c92e9889346a7,https://xoso.com.vn/xsmn-29-06-2022.html,OK
2022-07-06,Wednesday,SOC_TRANG,060085,91730,41540,26837,77792,53057,97416,41431,98147,00395,42537,54510,9668,8622,4426,9183,377,56,cd391bc2aab23121,https://xoso.com.vn/xsmn-06-07-2022.html,OK
2022-07-13,Wednesday,SOC_TRANG,203070,73477,99213,34268,30997,74974,47092,86656,61461,55051,72349,10619,1511,5867,2716,3876,731,82,621aa2525164cb0c,https://xoso.com.vn/xsmn-13-07-2022.html,OK
2022-07-20,Wednesday,SOC_TRANG,740647,45478,29779,31778,38903,10766,53150,57457,01992,50908,07597,74667,2642,3479,7688,0878,827,03,184dd46d59e80b32,https://xoso.com.vn/xsmn-20-07-2022.html,OK
2022-07-27,Wednesday,SOC_TRANG,365729,88661,07923,15978,42418,63870,48520,70046,60166,33470,28525,60127,9995,9140,4521,6140,440,97,5312de0f92447864,https://xoso.com.vn/xsmn-27-07-2022.html,OK
2022-08-03,Wednesday,SOC_TRANG,301911,07339,23341,74321,35390,40054,61289,12588,95398,86991,19746,90677,0757,0085,5728,9408,820,73,568f6411d09a1536,https://xoso.com.vn/xsmn-03-08-2022.html,OK
